MOVIE_ID	SENT_ID	REGION	YEAR
3120452	1774	UK	2006
4640913	406	UK	2011
3120452	380	UK	2006
5204705	1195	UK	2012
5145968	392	UK	2012
6107374	561	UK	2010
3320486	1891	UK	2008
5623414	44	UK	2013
5510712	1336	UK	2013
5510712	483	UK	2013
3558591	1451	US	2005
4473014	1265	US	2011
4473014	715	US	2011
4473014	1266	US	2011
3558591	732	US	2005
4473014	194	US	2011
4473014	1020	US	2011
4473014	1113	US	2011
3558591	482	US	2005
3558591	224	US	2005
4473014	951	US	2011
3558591	1443	US	2005
3558591	977	US	2005
4473014	1132	US	2011
4473014	293	US	2011
3558591	3001	US	2005
4473014	924	US	2011
3558591	1002	US	2005
4473014	1312	US	2011
5974299	306	US	2014
185218	1516	US	2001
185218	1266	US	2001
185218	1844	US	2001
5974299	1432	US	2014
185218	1130	US	2001
5974299	1462	US	2014
5974299	137	US	2014
5974299	910	US	2014
185218	32	US	2001
5974299	1321	US	2014
185218	1463	US	2001
5974299	942	US	2014
185218	1712	US	2001
5974299	310	US	2014
5974299	984	US	2014
185218	1059	US	2001
185218	468	US	2001
5036434	1138	US	2012
5036434	47	US	2012
6441036	232	US	2013
6441036	1463	US	2013
5036434	849	US	2012
5036434	68	US	2012
5036434	1036	US	2012
5036434	1151	US	2012
6441036	1012	US	2013
6441036	1902	US	2013
5036434	118	US	2012
6441036	52	US	2013
6441036	872	US	2013
5036434	915	US	2012
6441036	1606	US	2013
6441036	370	US	2013
5036434	49	US	2012
6441036	129	US	2013
5036434	668	US	2012
6441036	463	US	2013
5036434	533	US	2012
6441036	8	US	2013
5036434	823	US	2012
5036434	161	US	2012
5791518	2381	US	2014
5791518	1221	US	2014
5791518	2102	US	2014
5791518	2285	US	2014
5791518	2486	US	2014
5791518	1702	US	2014
5791518	2764	US	2014
5791518	917	US	2014
5791518	306	US	2014
4185464	342	US	2011
4185464	659	US	2011
4185464	356	US	2011
4185464	1123	US	2011
4185464	697	US	2011
4185464	804	US	2011
4185464	869	US	2011
4185464	280	US	2011
4185464	174	US	2011
4185464	1291	US	2011
4185464	139	US	2011
4185464	991	US	2011
4185464	803	US	2011
4185464	1100	US	2011
6173232	872	US	2014
6173232	161	US	2014
6173232	672	US	2014
6173232	169	US	2014
6173232	761	US	2014
6173232	457	US	2014
6173232	144	US	2014
6173232	881	US	2014
6173232	449	US	2014
6173232	910	US	2014
6173232	167	US	2014
6173232	259	US	2014
6173232	526	US	2014
5922900	818	US	2012
5922900	646	US	2012
5922900	1221	US	2012
5922900	1123	US	2012
5922900	1342	US	2012
5922900	1312	US	2012
5922900	273	US	2012
5922900	383	US	2012
5922900	681	US	2012
5922900	606	US	2012
5922900	216	US	2012
3618044	570	US	2009
3618044	789	US	2009
3618044	972	US	2009
3618044	543	US	2009
3618044	878	US	2009
3618044	398	US	2009
3618044	657	US	2009
3618044	275	US	2009
3618044	519	US	2009
3618044	567	US	2009
3618044	1063	US	2009
3618044	361	US	2009
5860680	1014	US	2014
5860680	1173	US	2014
5860680	1294	US	2014
5860680	1084	US	2014
5860680	1058	US	2014
5860680	1424	US	2014
5860680	1391	US	2014
5860680	1268	US	2014
5860680	108	US	2014
5860680	96	US	2014
5860680	748	US	2014
5860680	1292	US	2014
5860680	615	US	2014
5860680	176	US	2014
5860680	334	US	2014
5987878	1806	US	2006
5987878	377	US	2006
5987878	1502	US	2006
5987878	359	US	2006
5987878	1919	US	2006
5987878	1728	US	2006
5987878	786	US	2006
5987878	1788	US	2006
5987878	107	US	2006
5987878	1959	US	2006
5987878	1031	US	2006
5987878	2086	US	2006
5987878	1030	US	2006
3692182	1846	US	2009
3692182	1446	US	2009
3692182	1215	US	2009
3692182	1368	US	2009
3692182	1604	US	2009
3692182	35	US	2009
3692182	716	US	2009
5836657	1117	US	2014
5836657	1204	US	2014
5836657	786	US	2014
5836657	124	US	2014
5836657	269	US	2014
5836657	1282	US	2014
5836657	638	US	2014
5836657	1104	US	2014
5836657	1129	US	2014
5836657	1035	US	2014
5836657	1260	US	2014
5836657	836	US	2014
4259257	1232	UK	2010
5145968	786	UK	2012
3320486	1460	UK	2008
5204705	1160	UK	2012
3320486	1793	UK	2008
5145968	490	UK	2012
5623414	2467	UK	2013
4640913	537	UK	2011
5167828	842	UK	2001
3120452	404	UK	2006
5623414	1369	UK	2013
6107374	1807	UK	2010
4259257	1179	UK	2010
3564173	136	UK	2008
5510712	1120	UK	2013
3320486	1774	UK	2008
4259257	2289	UK	2010
3320486	2080	UK	2008
3552835	493	UK	2008
5167828	573	UK	2001
3320486	164	UK	2008
5204705	1331	UK	2012
6244263	1152	UK	2014
5623414	1300	UK	2013
4259257	2681	UK	2010
3120452	1855	UK	2006
3666051	871	UK	2009
3357285	1423	UK	2007
3564173	795	UK	2008
3120452	1091	UK	2006
5510712	572	UK	2013
5145968	951	UK	2012
3357285	783	UK	2007
3320486	2439	UK	2008
5204705	591	UK	2012
5167828	531	UK	2001
5145968	840	UK	2012
5145968	977	UK	2012
4259257	1842	UK	2010
3357285	1338	UK	2007
4640913	1596	UK	2011
4259257	1203	UK	2010
4259257	2624	UK	2010
5167828	522	UK	2001
3320486	1340	UK	2008
3357285	283	UK	2007
3666051	876	UK	2009
5204705	914	UK	2012
4259257	2667	UK	2010
3357285	60	UK	2007
3120452	845	UK	2006
3120452	155	UK	2006
4640913	525	UK	2011
3666051	417	UK	2009
6107374	1687	UK	2010
5145968	1011	UK	2012
3552835	665	UK	2008
5145968	348	UK	2012
3120452	659	UK	2006
3357285	5	UK	2007
3120452	728	UK	2006
4640913	399	UK	2011
3552835	823	UK	2008
5145968	7	UK	2012
6244263	201	UK	2014
3320486	1562	UK	2008
3120452	406	UK	2006
3564173	787	UK	2008
3357285	93	UK	2007
6107374	1097	UK	2010
3552835	1048	UK	2008
3552835	966	UK	2008
6244263	507	UK	2014
4259257	1345	UK	2010
3564173	681	UK	2008
5167828	276	UK	2001
4259257	1221	UK	2010
5204705	853	UK	2012
5510712	1279	UK	2013
5510712	1032	UK	2013
6244263	411	UK	2014
6107374	1165	UK	2010
5510712	167	UK	2013
3564173	294	UK	2008
5510712	364	UK	2013
4259257	1110	UK	2010
6244263	211	UK	2014
6244263	1149	UK	2014
3552835	619	UK	2008
4640913	1672	UK	2011
4640913	1890	UK	2011
6107374	1678	UK	2010
5623414	1523	UK	2013
5510712	549	UK	2013
5510712	406	UK	2013
5204705	1530	UK	2012
6107374	1610	UK	2010
4640913	1946	UK	2011
4640913	1331	UK	2011
3564173	1202	UK	2008
5623414	293	UK	2013
4640913	998	UK	2011
3552835	909	UK	2008
5167828	754	UK	2001
3120452	1713	UK	2006
5623414	669	UK	2013
3564173	456	UK	2008
5204705	1232	UK	2012
3564173	171	UK	2008
5167828	975	UK	2001
5167828	774	UK	2001
5167828	292	UK	2001
5167828	632	UK	2001
3552835	522	UK	2008
4640913	344	UK	2011
6244263	643	UK	2014
5167828	137	UK	2001
4640913	1074	UK	2011
3666051	783	UK	2009
3552835	903	UK	2008
3357285	285	UK	2007
3120452	910	UK	2006
4259257	1014	UK	2010
5145968	639	UK	2012
3666051	194	UK	2009
5145968	908	UK	2012
5167828	311	UK	2001
3564173	23	UK	2008
6107374	729	UK	2010
3120452	1920	UK	2006
3357285	1025	UK	2007
6107374	526	UK	2010
3564173	1102	UK	2008
4640913	63	UK	2011
3564173	321	UK	2008
3320486	2584	UK	2008
3120452	1907	UK	2006
6107374	917	UK	2010
5167828	171	UK	2001
6107374	630	UK	2010
6244263	1127	UK	2014
6244263	340	UK	2014
3666051	504	UK	2009
3666051	755	UK	2009
4259257	2349	UK	2010
3666051	284	UK	2009
3357285	287	UK	2007
5623414	211	UK	2013
4640913	134	UK	2011
4640913	1368	UK	2011
3564173	786	UK	2008
4259257	2008	UK	2010
3357285	1200	UK	2007
3666051	543	UK	2009
3564173	1249	UK	2008
3666051	474	UK	2009
3120452	531	UK	2006
5145968	472	UK	2012
3666051	777	UK	2009
6107374	683	UK	2010
3357285	1387	UK	2007
3120452	1022	UK	2006
5510712	456	UK	2013
3564173	296	UK	2008
3320486	227	UK	2008
5204705	281	UK	2012
3320486	1758	UK	2008
3120452	1172	UK	2006
5167828	848	UK	2001
5204705	1326	UK	2012
3552835	901	UK	2008
6244263	951	UK	2014
3120452	1415	UK	2006
4640913	776	UK	2011
3120452	1171	UK	2006
5145968	1031	UK	2012
4259257	2087	UK	2010
3320486	1957	UK	2008
5510712	348	UK	2013
5510712	1084	UK	2013
3558591	1132	US	2005
4473014	743	US	2011
4473014	89	US	2011
4473014	595	US	2011
3558591	336	US	2005
3558591	640	US	2005
4473014	1521	US	2011
3558591	2733	US	2005
4473014	1064	US	2011
3558591	36	US	2005
4473014	1188	US	2011
3558591	864	US	2005
4473014	870	US	2011
3558591	98	US	2005
3558591	139	US	2005
3558591	3013	US	2005
4473014	372	US	2011
4473014	1322	US	2011
3558591	544	US	2005
4473014	519	US	2011
3558591	2770	US	2005
4473014	1141	US	2011
3558591	1223	US	2005
4473014	117	US	2011
5974299	1408	US	2014
5974299	669	US	2014
185218	563	US	2001
5974299	724	US	2014
185218	369	US	2001
5974299	766	US	2014
5974299	573	US	2014
185218	1916	US	2001
185218	101	US	2001
5974299	1278	US	2014
185218	815	US	2001
5974299	1437	US	2014
185218	1728	US	2001
5974299	1376	US	2014
5974299	1214	US	2014
185218	309	US	2001
5974299	1475	US	2014
185218	733	US	2001
185218	1466	US	2001
185218	805	US	2001
5974299	166	US	2014
185218	893	US	2001
185218	27	US	2001
185218	1276	US	2001
5974299	1512	US	2014
185218	2004	US	2001
5974299	97	US	2014
6441036	806	US	2013
5036434	877	US	2012
6441036	1511	US	2013
5036434	184	US	2012
5036434	1202	US	2012
6441036	382	US	2013
5036434	100	US	2012
5036434	1139	US	2012
6441036	1454	US	2013
5036434	292	US	2012
6441036	1475	US	2013
5036434	597	US	2012
5036434	836	US	2012
6441036	38	US	2013
6441036	80	US	2013
5036434	1193	US	2012
6441036	802	US	2013
5036434	749	US	2012
5036434	399	US	2012
6441036	127	US	2013
6441036	2042	US	2013
5036434	592	US	2012
6441036	608	US	2013
6441036	931	US	2013
5036434	585	US	2012
5036434	15	US	2012
5791518	2550	US	2014
5791518	2059	US	2014
5791518	525	US	2014
5791518	1658	US	2014
5791518	2651	US	2014
5791518	3069	US	2014
5791518	2419	US	2014
5791518	1135	US	2014
5791518	1525	US	2014
5791518	614	US	2014
5791518	2782	US	2014
4185464	1141	US	2011
4185464	108	US	2011
4185464	26	US	2011
4185464	505	US	2011
4185464	968	US	2011
4185464	903	US	2011
4185464	465	US	2011
4185464	14	US	2011
4185464	1060	US	2011
4185464	1122	US	2011
4185464	916	US	2011
4185464	220	US	2011
4185464	416	US	2011
6173232	878	US	2014
6173232	447	US	2014
6173232	158	US	2014
6173232	39	US	2014
6173232	368	US	2014
6173232	391	US	2014
6173232	631	US	2014
6173232	800	US	2014
6173232	171	US	2014
6173232	788	US	2014
6173232	522	US	2014
5922900	30	US	2012
5922900	1118	US	2012
5922900	867	US	2012
5922900	206	US	2012
5922900	236	US	2012
5922900	448	US	2012
5922900	1054	US	2012
5922900	870	US	2012
5922900	601	US	2012
3618044	167	US	2009
3618044	1076	US	2009
3618044	682	US	2009
3618044	732	US	2009
3618044	97	US	2009
3618044	16	US	2009
3618044	290	US	2009
3618044	936	US	2009
3618044	709	US	2009
5860680	1008	US	2014
5860680	814	US	2014
5860680	1134	US	2014
5860680	201	US	2014
5860680	445	US	2014
5860680	1216	US	2014
5860680	130	US	2014
5860680	149	US	2014
5860680	1167	US	2014
5860680	914	US	2014
5860680	138	US	2014
5860680	851	US	2014
5860680	177	US	2014
5860680	1170	US	2014
5860680	1337	US	2014
5987878	157	US	2006
5987878	757	US	2006
5987878	891	US	2006
5987878	605	US	2006
5987878	76	US	2006
5987878	2	US	2006
5987878	1678	US	2006
5987878	110	US	2006
5987878	39	US	2006
5987878	800	US	2006
5987878	341	US	2006
5987878	127	US	2006
5987878	1210	US	2006
3692182	286	US	2009
3692182	2093	US	2009
3692182	1902	US	2009
3692182	1662	US	2009
3692182	2185	US	2009
3692182	627	US	2009
3692182	1592	US	2009
3692182	29	US	2009
3692182	1003	US	2009
5836657	1005	US	2014
5836657	521	US	2014
5836657	1291	US	2014
5836657	597	US	2014
5836657	1214	US	2014
5836657	957	US	2014
5836657	538	US	2014
5836657	1033	US	2014
5836657	95	US	2014
5836657	827	US	2014
4259257	1397	UK	2010
5510712	1076	UK	2013
3320486	1045	UK	2008
5623414	234	UK	2013
4640913	367	UK	2011
5167828	301	UK	2001
3120452	122	UK	2006
5623414	851	UK	2013
6107374	2124	UK	2010
5510712	509	UK	2013
3320486	1786	UK	2008
3666051	602	UK	2009
3320486	1773	UK	2008
3320486	2105	UK	2008
5623414	1455	UK	2013
3320486	1848	UK	2008
5167828	368	UK	2001
3320486	2558	UK	2008
5204705	712	UK	2012
6244263	1138	UK	2014
5623414	2485	UK	2013
4259257	1127	UK	2010
3120452	732	UK	2006
3666051	490	UK	2009
3357285	367	UK	2007
3564173	619	UK	2008
3357285	372	UK	2007
3120452	723	UK	2006
5510712	512	UK	2013
5145968	1113	UK	2012
3357285	1176	UK	2007
3320486	2223	UK	2008
5167828	912	UK	2001
5145968	311	UK	2012
3666051	878	UK	2009
4259257	988	UK	2010
5623414	2070	UK	2013
3357285	176	UK	2007
6107374	2207	UK	2010
4259257	549	UK	2010
5167828	405	UK	2001
5167828	481	UK	2001
5510712	540	UK	2013
3320486	137	UK	2008
3320486	1916	UK	2008
3357285	968	UK	2007
5145968	331	UK	2012
3120452	1447	UK	2006
3120452	788	UK	2006
4640913	1659	UK	2011
3666051	661	UK	2009
5145968	1094	UK	2012
4259257	1801	UK	2010
5145968	685	UK	2012
3120452	1278	UK	2006
3357285	161	UK	2007
3120452	530	UK	2006
5623414	2469	UK	2013
4640913	1288	UK	2011
5145968	1137	UK	2012
6244263	707	UK	2014
3320486	2053	UK	2008
3120452	2050	UK	2006
3564173	624	UK	2008
3564173	464	UK	2008
3357285	893	UK	2007
6107374	395	UK	2010
3552835	22	UK	2008
3552835	653	UK	2008
3357285	1164	UK	2007
3552835	541	UK	2008
4259257	2067	UK	2010
3564173	170	UK	2008
4259257	2460	UK	2010
5167828	647	UK	2001
4259257	2298	UK	2010
5510712	1079	UK	2013
5204705	606	UK	2012
6244263	789	UK	2014
5510712	1177	UK	2013
5623414	877	UK	2013
3564173	487	UK	2008
5510712	160	UK	2013
4259257	1379	UK	2010
5167828	389	UK	2001
3552835	454	UK	2008
4640913	12	UK	2011
4640913	711	UK	2011
6107374	472	UK	2010
5623414	1431	UK	2013
5510712	330	UK	2013
5510712	1104	UK	2013
6107374	2240	UK	2010
6244263	503	UK	2014
6107374	2545	UK	2010
5204705	1059	UK	2012
4640913	33	UK	2011
3552835	554	UK	2008
5204705	473	UK	2012
4640913	1330	UK	2011
4640913	33	UK	2011
4259257	1329	UK	2010
5167828	31	UK	2001
3120452	153	UK	2006
6244263	460	UK	2014
5623414	2242	UK	2013
3564173	1089	UK	2008
5510712	489	UK	2013
5204705	1482	UK	2012
3564173	768	UK	2008
5167828	192	UK	2001
5167828	441	UK	2001
5167828	403	UK	2001
4259257	84	UK	2010
4640913	265	UK	2011
6244263	179	UK	2014
3552835	763	UK	2008
5167828	99	UK	2001
4640913	1195	UK	2011
3666051	173	UK	2009
3357285	370	UK	2007
5510712	983	UK	2013
3120452	1131	UK	2006
3552835	69	UK	2008
3357285	448	UK	2007
6244263	855	UK	2014
6107374	29	UK	2010
5145968	54	UK	2012
5167828	933	UK	2001
5167828	41	UK	2001
3564173	1040	UK	2008
3120452	1975	UK	2006
4259257	1990	UK	2010
4640913	2079	UK	2011
3564173	422	UK	2008
4640913	1537	UK	2011
3320486	1268	UK	2008
3120452	618	UK	2006
5145968	834	UK	2012
5167828	407	UK	2001
6244263	637	UK	2014
6244263	670	UK	2014
3666051	404	UK	2009
3666051	389	UK	2009
5145968	1014	UK	2012
3666051	71	UK	2009
5623414	1332	UK	2013
3357285	1336	UK	2007
4640913	1044	UK	2011
4640913	893	UK	2011
3564173	233	UK	2008
6107374	1739	UK	2010
4259257	920	UK	2010
3357285	637	UK	2007
3666051	179	UK	2009
5204705	938	UK	2012
3120452	730	UK	2006
5145968	646	UK	2012
3666051	168	UK	2009
4259257	988	UK	2010
3357285	142	UK	2007
3120452	399	UK	2006
5510712	486	UK	2013
6244263	693	UK	2014
3320486	1247	UK	2008
3120452	524	UK	2006
5167828	636	UK	2001
5204705	97	UK	2012
6244263	181	UK	2014
3357285	1106	UK	2007
3564173	1112	UK	2008
3120452	1157	UK	2006
4640913	878	UK	2011
3120452	2009	UK	2006
5145968	1048	UK	2012
3320486	483	UK	2008
5623414	3	UK	2013
5510712	1197	UK	2013
5510712	94	UK	2013
3558591	1928	US	2005
4473014	981	US	2011
3558591	2092	US	2005
4473014	1478	US	2011
3558591	1814	US	2005
3558591	141	US	2005
3558591	541	US	2005
4473014	874	US	2011
3558591	527	US	2005
4473014	287	US	2011
4473014	495	US	2011
3558591	619	US	2005
4473014	559	US	2011
3558591	2249	US	2005
4473014	62	US	2011
3558591	609	US	2005
4473014	1218	US	2011
3558591	493	US	2005
4473014	772	US	2011
3558591	1644	US	2005
4473014	234	US	2011
5974299	79	US	2014
5974299	1221	US	2014
185218	405	US	2001
185218	485	US	2001
5974299	536	US	2014
5974299	341	US	2014
5974299	606	US	2014
185218	883	US	2001
5974299	737	US	2014
185218	1301	US	2001
5974299	616	US	2014
5974299	191	US	2014
5974299	1147	US	2014
5974299	930	US	2014
185218	635	US	2001
185218	1113	US	2001
185218	955	US	2001
5974299	1461	US	2014
185218	830	US	2001
185218	236	US	2001
5974299	51	US	2014
185218	170	US	2001
5974299	1485	US	2014
5974299	1055	US	2014
5036434	892	US	2012
5036434	923	US	2012
6441036	1620	US	2013
5036434	856	US	2012
6441036	146	US	2013
5036434	169	US	2012
6441036	75	US	2013
5036434	8	US	2012
6441036	1758	US	2013
5036434	232	US	2012
5036434	44	US	2012
6441036	1664	US	2013
5036434	455	US	2012
6441036	907	US	2013
5036434	710	US	2012
5036434	252	US	2012
6441036	446	US	2013
5036434	999	US	2012
6441036	1231	US	2013
5036434	676	US	2012
6441036	1422	US	2013
5036434	664	US	2012
6441036	1590	US	2013
5036434	412	US	2012
5036434	491	US	2012
6441036	577	US	2013
6441036	1520	US	2013
5036434	53	US	2012
5036434	505	US	2012
5791518	2571	US	2014
5791518	1838	US	2014
5791518	860	US	2014
5791518	2404	US	2014
5791518	3056	US	2014
5791518	2331	US	2014
5791518	2947	US	2014
5791518	1798	US	2014
5791518	1520	US	2014
5791518	364	US	2014
4185464	140	US	2011
4185464	631	US	2011
4185464	888	US	2011
4185464	89	US	2011
4185464	812	US	2011
4185464	521	US	2011
4185464	915	US	2011
4185464	403	US	2011
4185464	845	US	2011
4185464	467	US	2011
4185464	1164	US	2011
4185464	657	US	2011
4185464	672	US	2011
4185464	684	US	2011
6173232	766	US	2014
6173232	486	US	2014
6173232	403	US	2014
6173232	75	US	2014
6173232	615	US	2014
6173232	373	US	2014
6173232	188	US	2014
6173232	685	US	2014
6173232	771	US	2014
6173232	637	US	2014
6173232	111	US	2014
6173232	103	US	2014
5922900	1039	US	2012
5922900	807	US	2012
5922900	1113	US	2012
5922900	1224	US	2012
5922900	380	US	2012
5922900	178	US	2012
5922900	1079	US	2012
5922900	101	US	2012
5922900	557	US	2012
5922900	562	US	2012
5922900	1094	US	2012
3618044	560	US	2009
3618044	1112	US	2009
3618044	583	US	2009
3618044	190	US	2009
3618044	236	US	2009
3618044	287	US	2009
3618044	659	US	2009
3618044	681	US	2009
3618044	660	US	2009
5860680	1304	US	2014
5860680	427	US	2014
5860680	1265	US	2014
5860680	1188	US	2014
5860680	338	US	2014
5860680	413	US	2014
5860680	145	US	2014
5860680	1143	US	2014
5860680	696	US	2014
5860680	45	US	2014
5860680	813	US	2014
5860680	97	US	2014
5860680	808	US	2014
5860680	665	US	2014
5860680	183	US	2014
5987878	1061	US	2006
5987878	1494	US	2006
5987878	1417	US	2006
5987878	1699	US	2006
5987878	358	US	2006
5987878	1984	US	2006
5987878	329	US	2006
5987878	767	US	2006
5987878	1029	US	2006
5987878	706	US	2006
5987878	887	US	2006
5987878	1069	US	2006
5987878	826	US	2006
3692182	455	US	2009
3692182	174	US	2009
3692182	38	US	2009
3692182	158	US	2009
3692182	211	US	2009
3692182	596	US	2009
3692182	1341	US	2009
3692182	1389	US	2009
5836657	703	US	2014
5836657	272	US	2014
5836657	1219	US	2014
5836657	1030	US	2014
5836657	770	US	2014
5836657	51	US	2014
5836657	1209	US	2014
5836657	103	US	2014
5836657	1314	US	2014
5836657	654	US	2014
4259257	1279	UK	2010
5510712	835	UK	2013
5145968	148	UK	2012
5145968	899	UK	2012
4640913	1722	UK	2011
5167828	989	UK	2001
3120452	1349	UK	2006
6107374	2256	UK	2010
4259257	1750	UK	2010
3564173	257	UK	2008
5510712	303	UK	2013
3320486	2337	UK	2008
3666051	1045	UK	2009
3320486	80	UK	2008
4259257	1076	UK	2010
3320486	561	UK	2008
5623414	125	UK	2013
3552835	1045	UK	2008
3320486	547	UK	2008
5167828	404	UK	2001
3320486	28	UK	2008
4259257	934	UK	2010
3666051	880	UK	2009
3357285	693	UK	2007
3564173	748	UK	2008
3120452	1178	UK	2006
5510712	447	UK	2013
3357285	328	UK	2007
5204705	418	UK	2012
5167828	438	UK	2001
5145968	357	UK	2012
4259257	617	UK	2010
5623414	2303	UK	2013
3357285	1255	UK	2007
6107374	762	UK	2010
4259257	2601	UK	2010
5623414	1075	UK	2013
5167828	991	UK	2001
5167828	658	UK	2001
5510712	488	UK	2013
3320486	635	UK	2008
3357285	962	UK	2007
3666051	530	UK	2009
5204705	1161	UK	2012
3357285	1044	UK	2007
3120452	1226	UK	2006
3120452	83	UK	2006
4640913	1657	UK	2011
6107374	728	UK	2010
3552835	1064	UK	2008
4259257	2505	UK	2010
3120452	1493	UK	2006
3120452	1062	UK	2006
3552835	947	UK	2008
3120452	573	UK	2006
3564173	833	UK	2008
3564173	793	UK	2008
3357285	439	UK	2007
6107374	2688	UK	2010
3552835	1165	UK	2008
5204705	1290	UK	2012
3552835	792	UK	2008
3357285	1459	UK	2007
3552835	38	UK	2008
3564173	1224	UK	2008
4259257	2216	UK	2010
5167828	147	UK	2001
4259257	76	UK	2010
5204705	599	UK	2012
5510712	1383	UK	2013
6244263	169	UK	2014
6107374	1502	UK	2010
5510712	29	UK	2013
5623414	63	UK	2013
3564173	1282	UK	2008
5510712	371	UK	2013
4259257	206	UK	2010
6244263	369	UK	2014
6244263	924	UK	2014
5167828	913	UK	2001
3552835	1065	UK	2008
4640913	871	UK	2011
4640913	1689	UK	2011
3666051	335	UK	2009
6107374	2003	UK	2010
5510712	1143	UK	2013
6107374	266	UK	2010
4259257	1397	UK	2010
3564173	52	UK	2008
3552835	51	UK	2008
5204705	7	UK	2012
5510712	1272	UK	2013
4640913	1931	UK	2011
3552835	409	UK	2008
5167828	422	UK	2001
3120452	766	UK	2006
5623414	788	UK	2013
5510712	892	UK	2013
3564173	823	UK	2008
5167828	309	UK	2001
5167828	727	UK	2001
3552835	364	UK	2008
4259257	793	UK	2010
4640913	907	UK	2011
6244263	522	UK	2014
5204705	297	UK	2012
3552835	699	UK	2008
5167828	847	UK	2001
4640913	637	UK	2011
3357285	728	UK	2007
5510712	690	UK	2013
3120452	1850	UK	2006
3552835	1054	UK	2008
4259257	2059	UK	2010
6107374	316	UK	2010
5145968	698	UK	2012
3666051	227	UK	2009
5145968	536	UK	2012
5167828	617	UK	2001
4259257	474	UK	2010
3120452	1947	UK	2006
3357285	1006	UK	2007
3320486	1613	UK	2008
3564173	1077	UK	2008
4640913	1811	UK	2011
3564173	37	UK	2008
4640913	1786	UK	2011
3320486	199	UK	2008
3120452	353	UK	2006
6107374	802	UK	2010
5167828	670	UK	2001
6107374	425	UK	2010
6244263	997	UK	2014
6244263	384	UK	2014
3666051	398	UK	2009
4259257	2132	UK	2010
3666051	367	UK	2009
3357285	1410	UK	2007
5623414	238	UK	2013
4640913	1712	UK	2011
4259257	1565	UK	2010
4259257	1732	UK	2010
3357285	1228	UK	2007
3564173	284	UK	2008
3666051	488	UK	2009
5204705	963	UK	2012
3120452	124	UK	2006
5145968	171	UK	2012
5623414	541	UK	2013
4259257	1750	UK	2010
3357285	1030	UK	2007
3120452	1208	UK	2006
5510712	631	UK	2013
6244263	308	UK	2014
3564173	93	UK	2008
3320486	2310	UK	2008
5204705	1476	UK	2012
3320486	2683	UK	2008
3120452	1082	UK	2006
5167828	343	UK	2001
5204705	897	UK	2012
3552835	15	UK	2008
3666051	87	UK	2009
5204705	801	UK	2012
3564173	977	UK	2008
6244263	553	UK	2014
3357285	332	UK	2007
3564173	502	UK	2008
3120452	2075	UK	2006
5204705	879	UK	2012
5145968	870	UK	2012
3320486	2595	UK	2008
5623414	899	UK	2013
5510712	662	UK	2013
5510712	113	UK	2013
3558591	330	US	2005
4473014	794	US	2011
3558591	2559	US	2005
4473014	409	US	2011
3558591	675	US	2005
4473014	1174	US	2011
4473014	514	US	2011
3558591	1041	US	2005
3558591	1665	US	2005
3558591	2931	US	2005
4473014	1448	US	2011
3558591	1517	US	2005
3558591	1805	US	2005
4473014	482	US	2011
4473014	619	US	2011
3558591	659	US	2005
4473014	437	US	2011
3558591	2921	US	2005
4473014	1131	US	2011
3558591	2454	US	2005
4473014	581	US	2011
5974299	1056	US	2014
5974299	584	US	2014
185218	4	US	2001
5974299	440	US	2014
185218	527	US	2001
185218	1106	US	2001
5974299	634	US	2014
5974299	550	US	2014
5974299	1435	US	2014
185218	685	US	2001
185218	1004	US	2001
5974299	232	US	2014
5974299	1328	US	2014
185218	1955	US	2001
185218	215	US	2001
5974299	1145	US	2014
5974299	963	US	2014
5036434	244	US	2012
6441036	1041	US	2013
5036434	864	US	2012
5036434	1013	US	2012
6441036	1863	US	2013
5036434	112	US	2012
6441036	1419	US	2013
5036434	199	US	2012
5036434	619	US	2012
5036434	766	US	2012
6441036	1322	US	2013
5036434	1165	US	2012
5036434	333	US	2012
6441036	1121	US	2013
5036434	508	US	2012
6441036	1391	US	2013
5036434	604	US	2012
6441036	626	US	2013
5036434	880	US	2012
6441036	740	US	2013
5036434	1153	US	2012
6441036	19	US	2013
5036434	1238	US	2012
6441036	918	US	2013
5036434	792	US	2012
6441036	1637	US	2013
5036434	1056	US	2012
5036434	922	US	2012
5791518	1202	US	2014
5791518	2249	US	2014
5791518	289	US	2014
5791518	125	US	2014
5791518	549	US	2014
5791518	2775	US	2014
5791518	1905	US	2014
5791518	2861	US	2014
5791518	2104	US	2014
5791518	594	US	2014
5791518	1748	US	2014
4185464	611	US	2011
4185464	630	US	2011
4185464	93	US	2011
4185464	1043	US	2011
4185464	383	US	2011
4185464	77	US	2011
4185464	469	US	2011
4185464	1082	US	2011
4185464	696	US	2011
4185464	379	US	2011
4185464	480	US	2011
4185464	84	US	2011
4185464	867	US	2011
4185464	876	US	2011
6173232	181	US	2014
6173232	491	US	2014
6173232	694	US	2014
6173232	630	US	2014
6173232	453	US	2014
6173232	153	US	2014
6173232	427	US	2014
6173232	688	US	2014
6173232	835	US	2014
6173232	295	US	2014
6173232	778	US	2014
6173232	413	US	2014
5922900	987	US	2012
5922900	581	US	2012
5922900	1055	US	2012
5922900	760	US	2012
5922900	1023	US	2012
5922900	1285	US	2012
5922900	1391	US	2012
5922900	1509	US	2012
5922900	649	US	2012
5922900	394	US	2012
5922900	24	US	2012
5922900	191	US	2012
3618044	693	US	2009
3618044	820	US	2009
3618044	814	US	2009
3618044	804	US	2009
3618044	757	US	2009
